List,Story,TrialType,AudioLink,ProbeNumber,SectionNumber,LastLine,LineLength,AudioLength,LangContext,SwitchType,FillerCS,QuestionNumber,QuestionStimuli,Answer1,Answer2,Answer3,Answer4,Answer5,CorrectResponse,ICE,RelevantSentence1,RelevantSentence2,RelevantSentence3,InfoDistanceFromProbe,RelevantSection,RelSecLangContext,InfoContext,InfoLanguage
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,26,What did Holmes do when he visited the first two students?,"He started writing, ran out of ink, and asked to borrow some","He started sketching, broke his pencil, and asked to borrow one","He started talking, bumped into a sculpture, and checked behind it","He started talking, bumped into a lamp, and checked behind it",I have no idea,B,0,301,NA,NA,6,15,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,27,Which student wouldnâ€™t let Sherlock Holmes and Watson into his room?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,C,0,306,304,NA,1,15,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,28,Who is the tallest of the three students?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,A,1,312,NA,NA,16,16,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,29,What does Holmes take with him when he leaves Mr. Payton for the night?,The footprint sketch and writing table cover,The carpet samples and sawdust,The exam papers and the answer key,The black clay and pencil cuttings,I have no idea,D,0,328,NA,NA,0,16,CSstoryCSsection,CSstoryCSinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,30,How many high quality school supply stores were there in the town?,1,2,3,4,I have no idea,D,0,358,NA,NA,27,18,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,31,Holmes says he got up at a â€œridiculously early hourâ€ to go find a clue. What time was that?,4am,5am,6am,7am,I have no idea,C,0,377,NA,NA,8,18,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,32,What did Holmes get up in the morning to go find?,The missing writing table cover,More black clay,More carpet samples,The exam papers and answer key,I have no idea,B,0,381,NA,NA,4,18,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,33,"When Holmes sits down with Professor Payton and Watson in order to look official, where does Holmes himself sit?",On the left,On the right,In the middle,He stands,I have no idea,C,0,402,NA,NA,6,19,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,34,"When Holmes sits down with Professor Payton and Watson in order to look official, who is it he first wants to question?",Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,D,0,406,NA,NA,2,19,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,35,Which student is it that Holmes wants to question towards the end of the story?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,A,1,431,NA,NA,3,20,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,36,What does the culprit do when Holmes tells him that they know he is guilty?,Attacks Holmes,Breaks down crying,Runs out the door,Starts throwing things,I have no idea,B,1,447,NA,NA,0,21,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,37,How tall is Sherlock Holmes?,"5 feet, 5 inches",6 feet,"6 feet, 5 inches",The story doesn't say,I have no idea,B,1,468,NA,NA,2,22,CSstoryCSsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,38,"Sherlock explains how he looked through the window, to see if it would be possible for someone walking by to see that the examination papers were on the desk.  What does he say this told him to look for when solving the case?",A student with a limp,A student that was shorter than he is,A student that was taller than he is,The story doesn't say,I have no idea,C,1,470,467,NA,0,22,CSstoryCSsection,CSstoryCSinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,39,"What did the culprit leave on the chair, that Bannister was trying to cover up?",His bookbag,His hat,His coat,His gloves,I have no idea,D,0,491,486,484,0,23,CSstoryCSsection,CSstoryCSinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,40,Where did the black clay come from?,It was from the dirt where the coins were buried,It was from the dirt where the papers were buried,It fell off of one of the studentsâ€™ sculptures,It fell off of one of the studentsâ€™ track shoes,I have no idea,D,1,495,NA,NA,8,24,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,41,Why doesnâ€™t the culprit take the examination?,He withdrew and will be leaving the country,He withdrew and will be enrolling at a different school,He was expelled immediately,He actually did take the examination in the end,I have no idea,A,0,503,NA,NA,0,24,CSstoryENGsection,CSstoryENGinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,42,Why does Mr. Paytonâ€™s servant cover for the guilty student?,He was his father,He was his twin brother,He has known him since he was a boy,He actually did not cover for the culprit,I have no idea,C,0,521,520,NA,1,25,CSstoryCSsection,CSstoryCSinfo,CSstoryENGinfo
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,43,Who turned out to be guilty of trying to copy the examination papers?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,A,1,NA,NA,NA,NA,NA,NA,NA,NA
4,TS,question,https://github.com/lsalig/ACS/blob/lsalig-audiofiles2/error.wav?raw=true,NA,NA,NA,NA,NA,NA,NA,NA,44,Which student was the athlete?,Wilson,Rudra Ras,Miles McLaren,Bannister,I have no idea,A,1,NA,NA,NA,NA,NA,NA,NA,NA
